,ts_code,ann_date,end_date,name,title,reward,hold_vol
3102,000409.SZ,20190423,20181231,段东,监事,0,0
3103,000416.SZ,20190329,20181231,李慧中,独立董事,96000,0
3104,000048.SZ,20190415,20181231,徐国平,原独立董事,17900,0
3105,000503.SZ,20190427,20181231,姜开宏,董事,0,0
3106,000012.SZ,20190417,20181231,詹伟哉,独立董事,100000,0
3107,000089.SZ,20190330,20181231,沈坚,副总经理,749700,0
3108,000078.SZ,20190427,20181231,张思民,董事局主席,150000,3401733
3109,000016.SZ,20190330,20181231,杨波,副总裁,1898600,0
3110,000012.SZ,20190417,20181231,李卫南,原副总裁,4061000,3031595
3111,000042.SZ,20190413,20181231,陈星,监事,1008800,104600
3112,000028.SZ,20190425,20181231,陈宏辉,独立董事,120000,0
3113,000158.SZ,20190430,20181231,袁宗琦,独立董事,120000,0
3114,000409.SZ,20190423,20181231,滕永波,副总经理,294000,0
3115,000016.SZ,20190330,20181231,何建军,副总裁,2361300,0
3116,000408.SZ,20190430,20181231,方丽,副总经理,367000,0
3117,000016.SZ,20190330,20181231,李宏韬,副总裁,2286400,0
3118,000055.SZ,20190130,20181231,熊建伟,董事,851000,0
3119,000078.SZ,20190427,20181231,刘来平,独立董事,150000,0
3120,000012.SZ,20190417,20181231,陈琳,董事长,,3688785
3121,000021.SZ,20190420,20181231,谢韩珠,独立董事,80000,0
3122,000501.SZ,20190420,20181231,熊海云,董事,641000,104000
3123,000040.SZ,20190430,20181231,卢召义,总经理,540000,0
3124,000016.SZ,20190330,20181231,曹士平,副总裁,2513700,0
3125,000019.SZ,20190427,20181231,王志萍,财务总监,733300,28050
3126,000409.SZ,20190423,20181231,王传进,原监事会主席,293700,0
3127,000055.SZ,20190130,20181231,郭万达,独立董事,80000,0
3128,000078.SZ,20190427,20181231,张锋,董事局副主席,250000,1331093
3129,000065.SZ,20190402,20181231,杜晓东,董事会秘书,999600,0
3130,000048.SZ,20190415,20181231,李力夫,原董事；原副总裁；原财务总监,500000,0
3131,000028.SZ,20190425,20181231,王怀钦,原职工监事,80200,0
3132,000411.SZ,20190426,20181231,徐得均,董事,,0
3133,000028.SZ,20190425,20181231,马占军,副董事长,375000,0
3134,000409.SZ,20190423,20181231,马立东,副总经理；董事会秘书,320000,0
3135,000068.SZ,20190420,20181231,孙枫,独立董事,100000,0
3136,000016.SZ,20190330,20181231,李春雷,财务总监,2166300,0
3137,000016.SZ,20190330,20181231,靳庆军,原董事,275000,0
3138,000155.SZ,20190427,20181231,陈林,原监事,99800,0
3139,000029.SZ,20190329,20181231,王秀颜,原监事,0,0
3140,000028.SZ,20190425,20181231,欧永良,独立董事,84600,0
3141,000411.SZ,20190426,20181231,郑继德,原董事,,0
3142,000021.SZ,20190420,20181231,高慕群,监事,,0
3143,000407.SZ,20190418,20181231,宋黎,原监事,155600,0
3144,000048.SZ,20190415,20181231,黄馨,执行副总裁,2935900,81631
3145,000498.SZ,20190315,20181231,江成,原董事长,,0
3146,000155.SZ,20190427,20181231,徐海燕,副总经理,301800,0
3147,000035.SZ,20190429,20181231,程健,副总裁；董事会秘书,250000,0
3148,000016.SZ,20190330,20181231,肖祖核,原独立董事,275000,0
3149,000028.SZ,20190425,20181231,熊楚熊,原独立董事,35500,0
3150,000156.SZ,20190430,20181231,董安生,独立董事,100000,0
3151,000413.SZ,20190430,20181231,王建强,副总经理,990000,0
3152,000028.SZ,20190425,20181231,肖胜方,原独立董事,35500,0
3153,000501.SZ,20190420,20181231,汪强,原董事,0,0
3154,000411.SZ,20190426,20181231,李蓥,独立董事,100000,0
3155,000415.SZ,20190423,20181231,王景然,董事；副经理；董事会秘书,678000,75000
3156,000028.SZ,20190425,20181231,吴壹建,监事会主席,,0
3157,000028.SZ,20190425,20181231,林心养,副总经理,1575000,0
3158,000028.SZ,20190425,20181231,郎葆瑃,党委副书记；纪委书记；总法律顾问,1350000,0
3159,000035.SZ,20190429,20181231,高清,副总裁,250000,0
3160,000156.SZ,20190430,20181231,陆政品,董事长,0,0
3161,000016.SZ,20190330,20181231,郝刚,原监事；原监事长,0,0
3162,000011.SZ,20190330,20181231,刘声向,董事长,773600,0
3163,000415.SZ,20190423,20181231,卓逸群,董事长,774000,228797
3164,000042.SZ,20190413,20181231,贾帅,董事,43700,159000
3165,000035.SZ,20190429,20181231,张建民,财务总监,250000,0
3166,000028.SZ,20190425,20181231,赵小川,副总经理,1800000,0
3167,000028.SZ,20190425,20181231,林敏,党委书记；副总经理,2025000,0
3168,000011.SZ,20190330,20181231,王航军,董事；总经理,1230000,0
3169,000035.SZ,20190429,20181231,刘兰英,监事会主席,250000,8000
3170,000413.SZ,20190430,20181231,韩志国,独立董事,50000,0
3171,000410.SZ,20190429,20181231,赵立志,工程建设总指挥,339500,0
3172,000037.SZ,20190328,20181231,梁建强,员工监事,327000,0
3173,000413.SZ,20190430,20181231,王俊明,副总经理,732000,0
3174,000413.SZ,20190430,20181231,武吉伟,原董事长,,0
3175,000035.SZ,20190429,20181231,赵亚娟,独立董事,120000,0
3176,000016.SZ,20190330,20181231,张述华,原独立董事,275000,0
3177,000088.SZ,20190403,20181231,栗淼,董事,,0
3178,000413.SZ,20190430,20181231,李兆廷,原董事长,,0
3179,000413.SZ,20190430,20181231,黄锦亮,原财务总监,,0
3180,000035.SZ,20190429,20181231,茅洪菊,董事；副总裁,250000,0
3181,000411.SZ,20190426,20181231,葛卫红,董事,,0
3182,000042.SZ,20190413,20181231,王艺瑾,董事会秘书,756400,159000
3183,000056.SZ,20190425,20181231,郑康豪,董事长,740800,1371626
3184,000413.SZ,20190430,20181231,鲁桂华,独立董事,50000,0
3185,000056.SZ,20190425,20181231,熊楚熊,独立董事,80000,0
3186,000035.SZ,20190429,20181231,陈竹,副总裁,250000,0
3187,000056.SZ,20190425,20181231,王培,独立董事,80000,0
3188,000413.SZ,20190430,20181231,张双才,独立董事,50000,0
3189,000411.SZ,20190426,20181231,姜巨舫,董事长；党委书记,756200,23000
3190,000415.SZ,20190423,20181231,金平,原董事,88000,0
3191,000413.SZ,20190430,20181231,陈德伟,监事,,0
3192,000415.SZ,20190423,20181231,王毅,监事会主席,284000,0
3193,000411.SZ,20190426,20181231,张华,职工监事,566200,0
3194,000415.SZ,20190423,20181231,郑宏,原董事,28000,270000
3195,000417.SZ,20190404,20181231,刘华生,总会计师,60800,0
3196,000088.SZ,20190403,20181231,宋萍萍,独立董事,119000,0
3197,000411.SZ,20190426,20181231,应徐颉,董事；党委委员；副总经理,1633000,5000
3198,000011.SZ,20190330,20181231,沈雪英,董事；财务总监,835800,0
3199,000088.SZ,20190403,20181231,冯强,副总经理,707200,0
3200,000042.SZ,20190413,20181231,王道海,董事,29200,0
3201,000011.SZ,20190330,20181231,王戈,董事,,0
3202,000413.SZ,20190430,20181231,刘文泰,副总经理,840000,125000
3203,000035.SZ,20190429,20181231,洪剑峭,独立董事,120000,0
3204,000042.SZ,20190413,20181231,陈玲,监事会主席,1581400,0
3205,000416.SZ,20190329,20181231,张颖,董事会秘书,668000,0
3206,000156.SZ,20190430,20181231,金俊,董事,,0
3207,000415.SZ,20190423,20181231,刘文吉,董事,0,0
3208,000017.SZ,20190420,20181231,杨奋勃,董事,,0
3209,000410.SZ,20190429,20181231,李文华,监事会主席,,0
3210,000413.SZ,20190430,20181231,郭轩,董事,,0
3211,000056.SZ,20190425,20181231,陈小海,董事；总经理,2449100,2550000
3212,000411.SZ,20190426,20181231,刘琼,党委委员；副总经理,943200,0
3213,000415.SZ,20190423,20181231,赵慧军,独立董事,143000,0
3214,000031.SZ,20190404,20181231,蒋超,原董事,,0
3215,000056.SZ,20190425,20181231,吴小霜,监事,456300,0
3216,000413.SZ,20190430,20181231,龚昕,董事会秘书,1260000,100000
3217,000415.SZ,20190423,20181231,金川,董事,25000,470000
3218,000413.SZ,20190430,20181231,冯秋菊,财务总监,720000,0
3219,000413.SZ,20190430,20181231,徐玲智,监事,,0
3220,000088.SZ,20190403,20181231,孙波,董事,,0
3221,000413.SZ,20190430,20181231,万欢欢,监事,367200,0
3222,000415.SZ,20190423,20181231,房丽民,原副董事长,201000,0
3223,000415.SZ,20190423,20181231,刘正伟,副经理,514000,0
3224,000011.SZ,20190330,20181231,张世磊,董事,,0
3225,000056.SZ,20190425,20181231,朱波,原董事,12500,0
3226,000415.SZ,20190423,20181231,王佳魏,原监事,114000,0
3227,000088.SZ,20190403,20181231,童亚明,原董事,,0
3228,000416.SZ,20190329,20181231,赵英伟,监事会主席,0,0
3229,000416.SZ,20190329,20181231,余政,董事长,0,0
3230,000417.SZ,20190404,20181231,张同祥,董事；副总经理；党委委员,296200,0
3231,000415.SZ,20190423,20181231,马春华,独立董事,143000,0
3232,000011.SZ,20190330,20181231,魏志,原董事；原总经理,,0
3233,000056.SZ,20190425,20181231,汪军民,独立董事,80000,0
3234,000416.SZ,20190329,20181231,罗成,监事,48000,0
3235,000416.SZ,20190329,20181231,冯壮勇,董事,0,0
3236,000417.SZ,20190404,20181231,陈结淼,独立董事,90000,0
3237,000410.SZ,20190429,20181231,钟田丽,独立董事,72000,0
3238,000416.SZ,20190329,20181231,李能,监事会副主席,0,0
3239,000411.SZ,20190426,20181231,沈洁,职工监事,293900,0
3240,000417.SZ,20190404,20181231,余綯,董事；副总经理；党委委员,237700,0
3241,000088.SZ,20190403,20181231,孙晓冬,副总经理,276800,0
3242,000058.SZ,20190430,20181231,薄洪锡,副总经理,264800,5000
3243,000089.SZ,20190330,20181231,田立新,职工监事,567000,0
3244,000045.SZ,20190427,20181231,姜澎,董事会秘书,450800,100000
3245,000011.SZ,20190330,20181231,李清华,监事,,0
3246,000010.SZ,20190425,20181231,王云杰,原副总经理,0,1880693
3247,000045.SZ,20190427,20181231,邹志威,监事,0,0
3248,000031.SZ,20190404,20181231,侯文荣,原监事会副主席,,0
3249,000421.SZ,20190322,20181231,徐宁,董事会秘书,287200,0
3250,000415.SZ,20190423,20181231,马丽,原监事,623000,0
3251,000415.SZ,20190423,20181231,陈黎黎,原副经理；原首席创新官,72000,160950
3252,000007.SZ,20190430,20181231,卢剑波,独立董事,50000,0
3253,000007.SZ,20190430,20181231,袁坚,董事长,650000,0
3254,000007.SZ,20190430,20181231,吴日松,董事,20000,0
3255,000007.SZ,20190430,20181231,周原,董事；副总经理,650000,0
3256,000007.SZ,20190430,20181231,胡开梁,独立董事,50000,0
3257,000007.SZ,20190430,20181231,徐栋,独立董事,50000,0
3258,000007.SZ,20190430,20181231,韩学渊,原董事,11600,0
3259,000007.SZ,20190430,20181231,黄立海,原董事,11600,0
3260,000007.SZ,20190430,20181231,赵鹏,原副董事长；原财务总监,300000,0
3261,000007.SZ,20190430,20181231,智德宇,总经理；原董事,650000,0
3262,000007.SZ,20190430,20181231,陈伟彬,董事会秘书,312000,0
3263,000007.SZ,20190430,20181231,孙华,职工监事,204000,0
3264,000007.SZ,20190430,20181231,李代宏,职工监事,456000,0
3265,000007.SZ,20190430,20181231,马斌,监事,20000,0
3266,000007.SZ,20190430,20181231,杨莎娜,财务总监,233400,0
3267,000007.SZ,20190430,20181231,吴向勇,原董事,4300,0
3268,000007.SZ,20190430,20181231,贾鹏,董事,3300,0
3269,000007.SZ,20190430,20181231,刘原,董事,3300,0
3270,000007.SZ,20190430,20181231,陈佳,董事,3300,0
3271,000007.SZ,20190430,20181231,任劲,原董事,4300,0
3272,000007.SZ,20190430,20181231,吴广,原董事,2300,0
3273,000417.SZ,20190404,20181231,方福前,独立董事,90000,0
3274,000417.SZ,20190404,20181231,戴登安,原副董事长；原总经理；原董事会秘书,329900,0
3275,000417.SZ,20190404,20181231,吴红,职工董事,317100,0
3276,000156.SZ,20190430,20181231,翁永良,监事会主席,,0
3277,000410.SZ,20190429,20181231,徐仲,总裁；董事,375000,0
3278,000089.SZ,20190330,20181231,张子胜,监事,0,0
3279,000089.SZ,20190330,20181231,严国红,原职工监事,0,0
3280,000156.SZ,20190430,20181231,袁芬,职工监事,406000,0
3281,000156.SZ,20190430,20181231,肖兴祥,副总裁,988000,0
3282,000156.SZ,20190430,20181231,王贤勇,职工监事,,0
3283,000156.SZ,20190430,20181231,何刚,财务总监,988000,0
3284,000156.SZ,20190430,20181231,方芳,副总裁,1111500,0
3285,000156.SZ,20190430,20181231,卓越,副总裁,741000,0
3286,000156.SZ,20190430,20181231,张晨,董事会秘书,105000,0
3287,000156.SZ,20190430,20181231,曹燕明,副总裁,82300,0
3288,000156.SZ,20190430,20181231,王健儿,原董事长,0,0
3289,000156.SZ,20190430,20181231,邵晓锋,原董事,0,0
3290,000156.SZ,20190430,20181231,王颖轶,原董事会秘书,219700,0
3291,000156.SZ,20190430,20181231,沈林华,原董事,0,0
3292,000156.SZ,20190430,20181231,周宏,原董事；原副总裁,1111500,0
3293,000156.SZ,20190430,20181231,冯钟鸣,原董事,0,0
3294,000420.SZ,20190315,20181231,王冬梅,常务副经理,109000,30000
3295,000419.SZ,20190413,20181231,周拥泽,董事；副总经理,330000,0
3296,000419.SZ,20190413,20181231,肖建雄,独立董事,50000,0
3297,000420.SZ,20190315,20181231,宋德武,董事长,,48000
3298,000420.SZ,20190315,20181231,王景霞,监事,,30000
3299,000420.SZ,20190315,20181231,徐建国,总经理助理；董事会秘书,103000,20300
3300,000419.SZ,20190413,20181231,陶青,监事,200000,120
3301,000419.SZ,20190413,20181231,李晞,财务总监,330000,0
3302,000423.SZ,20190314,20181231,李国辉,董事,0,0
3303,000089.SZ,20190330,20181231,陈志荣,职工董事,563500,0
3304,000089.SZ,20190330,20181231,陈繁华,董事；总经理,951600,0
3305,000089.SZ,20190330,20181231,徐燕,董事,752200,0
3306,000089.SZ,20190330,20181231,陈敏生,董事长,0,0
3307,000089.SZ,20190330,20181231,张立轩,原职工董事,162900,0
3308,000089.SZ,20190330,20181231,吴悦娟,监事会主席,0,0
3309,000089.SZ,20190330,20181231,王穗初,董事,0,0
3310,000420.SZ,20190315,20181231,杜晓敏,董事；财务负责人,101000,30000
3311,000089.SZ,20190330,20181231,赵波,独立董事,100000,0
3312,000089.SZ,20190330,20181231,沈维涛,独立董事,100000,0
3313,000420.SZ,20190315,20181231,丁晋奇,独立董事,40000,0
3314,000423.SZ,20190314,20181231,吴峻,董事,0,0
3315,000017.SZ,20190420,20181231,钟华,董事,157500,0
3316,000045.SZ,20190427,20181231,王川,董事,0,0
3317,000058.SZ,20190430,20181231,汪冠丞,监事,0,37105
3318,000031.SZ,20190404,20181231,曹荣根,董事；总经理,2399200,11517
3319,000423.SZ,20190314,20181231,杜杰,原独立董事,120000,0
3320,000011.SZ,20190330,20181231,范维平,副总经理,1133100,0
3321,000425.SZ,20190430,20181231,王岩松,副总裁,2016600,0
3322,000423.SZ,20190314,20181231,李世忠,副总裁；原监事,2929800,0
3323,000017.SZ,20190420,20181231,曹方,董事,,0
3324,000423.SZ,20190314,20181231,王延涛,副总裁,1287000,0
3325,000035.SZ,20190429,20181231,郭峰伟,副总裁,250000,0
3326,000017.SZ,20190420,20181231,李翔,监事会召集人,,0
3327,000422.SZ,20190404,20181231,张忠华,董事,242000,0
3328,000156.SZ,20190430,20181231,杨伟东,原董事,0,0
3329,000156.SZ,20190430,20181231,许倩,原独立董事,100000,0
3330,000156.SZ,20190430,20181231,章磊,原监事,0,0
3331,000010.SZ,20190425,20181231,李德友,董事；总经理,741900,0
3332,000421.SZ,20190322,20181231,潘明,原董事长,410300,0
3333,000156.SZ,20190430,20181231,潘晓峰,原职工监事,356400,0
3334,000156.SZ,20190430,20181231,吴小莉,原独立董事,100000,0
3335,000010.SZ,20190425,20181231,代礼平,董事,33300,0
3336,000010.SZ,20190425,20181231,曾嵘,董事长,340900,0
3337,000010.SZ,20190425,20181231,金小刚,董事；董事会秘书,206900,0
3338,000010.SZ,20190425,20181231,周成斌,副董事长,302000,0
3339,000010.SZ,20190425,20181231,姚惠良,董事,33300,0
3340,000010.SZ,20190425,20181231,刘伟英,独立董事,120000,0
3341,000010.SZ,20190425,20181231,陈美玲,董事,,0
3342,000010.SZ,20190425,20181231,徐守浩,独立董事,40000,0
3343,000010.SZ,20190425,20181231,赵泽辉,独立董事,40000,0
3344,000017.SZ,20190420,20181231,李海,董事；董事长；总裁,943600,0
3345,000430.SZ,20190319,20181231,晏建军,董事,0,0
3346,000090.SZ,20190402,20181231,胡皓华,原董事；原财务总监,208300,0
3347,000031.SZ,20190404,20181231,叶雄,副总经理,1361200,0
3348,000031.SZ,20190404,20181231,姜勇,董事,,0
3349,000099.SZ,20190319,20181231,孙大陆,副董事长,,0
3350,000059.SZ,20190420,20181231,张宏伟,副总经理,797400,0
3351,000089.SZ,20190330,20181231,秦长生,副总经理,796200,0
3352,000422.SZ,20190404,20181231,吴伟荣,独立董事,60000,0
3353,000045.SZ,20190427,20181231,邸燕,董事；财务总监,628200,0
3354,000058.SZ,20190430,20181231,徐腊平,董事,0,0
3355,000425.SZ,20190430,20181231,孙建忠,副总裁,2025500,0
3356,000420.SZ,20190315,20181231,刘宏伟,董事,,48500
3357,000042.SZ,20190413,20181231,姚日波,董事长,4782900,794900
3358,000421.SZ,20190322,20181231,杨国平,董事,0,0
3359,000011.SZ,20190330,20181231,李鹏,副总经理,843700,0
3360,000415.SZ,20190423,20181231,马伟华,副董事长；首席执行官,364000,510000
3361,000059.SZ,20190420,20181231,李春建,董事长,1194600,0
3362,000150.SZ,20190426,20181231,陈超纯,监事,65200,0
3363,000045.SZ,20190427,20181231,赵琳,原董事,0,0
3364,000031.SZ,20190404,20181231,孟焰,原独立董事,75000,0
3365,000031.SZ,20190404,20181231,刘园,独立董事,37500,0
3366,000410.SZ,20190429,20181231,栗皎,监事,,0
3367,000045.SZ,20190427,20181231,刘洪雷,副总经理,721400,125000
3368,000031.SZ,20190404,20181231,曾宪锋,董事,,0
3369,000020.SZ,20190430,20181231,李中秋,董事长,480000,0
3370,000020.SZ,20190430,20181231,杨斌,董事；董事会秘书；财务总监,300000,0
3371,000421.SZ,20190322,20181231,戴克勤,独立董事,70000,0
3372,000011.SZ,20190330,20181231,邓绍武,原财务总监,,0
3373,000419.SZ,20190413,20181231,欧阳硕娃,监事,200000,0
3374,000090.SZ,20190402,20181231,王培先,监事会主席；纪委书记,500000,0
3375,000411.SZ,20190426,20181231,冯志斌,原董事长,,0
3376,000090.SZ,20190402,20181231,尹剑辉,副总裁,828100,0
3377,000156.SZ,20190430,20181231,胡晓明,原董事,0,0
3378,000422.SZ,20190404,20181231,杜祥华,监事,185000,0
3379,000059.SZ,20190420,20181231,张世强,副总经理,1534100,0
3380,000421.SZ,20190322,20181231,叶兴明,监事会主席；原职工董事,410300,0
3381,000090.SZ,20190402,20181231,何云武,副总裁,1472300,0
3382,000090.SZ,20190402,20181231,郭刚,独立董事,100000,0
3383,000421.SZ,20190322,20181231,孙彬,副总经理；总会计师,328200,0
3384,000031.SZ,20190404,20181231,顾云昌,原独立董事,75000,0
3385,000058.SZ,20190430,20181231,范值清,独立董事,100000,0
3386,000090.SZ,20190402,20181231,周志明,职工代表监事,829900,0
3387,000090.SZ,20190402,20181231,徐燕松,独立董事,41700,0
3388,000090.SZ,20190402,20181231,高建柏,原副总裁；原董事会秘书,1207900,0
3389,000031.SZ,20190404,20181231,余福平,监事会主席,1109500,0
3390,000421.SZ,20190322,20181231,朱伟,原职工监事,361300,0
3391,000017.SZ,20190420,20181231,姚正旺,董事,,0
3392,000421.SZ,20190322,20181231,陈刚,原监事会主席,246100,0
3393,000422.SZ,20190404,20181231,胡亚丽,原监事,210000,0
3394,000031.SZ,20190404,20181231,王涌,独立董事,150000,0
3395,000090.SZ,20190402,20181231,林婵波,董事；党委副书记；工会主席,280700,0
3396,000425.SZ,20190430,20181231,王飞跃,独立董事,150000,0
3397,000031.SZ,20190404,20181231,袁淳,独立董事,37500,0
3398,000090.SZ,20190402,20181231,宋扬,董事；总裁；党委副书记,1881700,0
3399,000031.SZ,20190404,20181231,张雪松,原副总经理,1014800,0
3400,000422.SZ,20190404,20181231,张涛,董事,0,0
3401,000090.SZ,20190402,20181231,潘同文,独立董事,100000,0
3402,000090.SZ,20190402,20181231,陈强,副总裁,1230800,0
3403,000423.SZ,20190314,20181231,刘广立,监事,882000,900
3404,000028.SZ,20190425,20181231,陈常兵,副总经理；董事会秘书,1350000,2651
3405,000017.SZ,20190420,20181231,张志高,独立董事,47600,0
3406,000090.SZ,20190402,20181231,王芳成,监事,0,0
3407,000020.SZ,20190430,20181231,高建柏,副董事长,0,0
3408,000421.SZ,20190322,20181231,尹小峰,原董事；原总经理,307700,0
3409,000422.SZ,20190404,20181231,熊业晶,原副总经理,505000,0
3410,000422.SZ,20190404,20181231,周晓华,原董事,0,0
3411,000419.SZ,20190413,20181231,郭虎清,董事；副总经理,330000,6408
3412,000090.SZ,20190402,20181231,张心亮,董事；财务总监,291700,0
3413,000090.SZ,20190402,20181231,王成义,原独立董事,25000,0
3414,000423.SZ,20190314,20181231,高登锋,副总裁,1267000,0
3415,000422.SZ,20190404,20181231,叶蕊,原监事,0,0
3416,000058.SZ,20190430,20181231,彭爱云,副总经理；董事会秘书,451600,17100
3417,000032.SZ,20190425,20181231,吴海,董事,0,165
3418,000422.SZ,20190404,20181231,卞平官,董事长,689000,0
3419,000045.SZ,20190427,20181231,林乐波,原董事,0,0
3420,000058.SZ,20190430,20181231,朱龙清,副总经理,625500,33000
3421,000423.SZ,20190314,20181231,任儒倬,副总裁,1256000,0
3422,000078.SZ,20190427,20181231,吕恒新,监事,60000,0
3423,000422.SZ,20190404,20181231,李爱华,原监事,94000,0
3424,000036.SZ,20190430,20181231,李云,董事；总经理,750000,834100
3425,000017.SZ,20190420,20181231,郑钟焕,监事,136000,5276
3426,000423.SZ,20190314,20181231,刘延风,高级副总裁,1464900,0
3427,000090.SZ,20190402,20181231,韩德宏,董事长；党委书记,782600,120000
3428,000415.SZ,20190423,20181231,卢声,监事,29000,0
3429,000020.SZ,20190430,20181231,李定安,独立董事,60000,0
3430,000036.SZ,20190430,20181231,董炳根,董事长,120000,1399000
3431,000420.SZ,20190315,20181231,郑桂云,监事,,20000
3432,000420.SZ,20190315,20181231,魏全东,副经理,105000,30000
3433,000421.SZ,20190322,20181231,耿成轩,独立董事,70000,0
3434,000028.SZ,20190425,20181231,刘静云,监事,,0
3435,000410.SZ,20190429,20181231,张天右,董事会秘书,292500,0
3436,000428.SZ,20190427,20181231,周江军,原常务副总经理,501300,0
3437,000428.SZ,20190427,20181231,向军,董事,0,0
3438,000042.SZ,20190413,20181231,吴天洲,董事,43700,159000
3439,000032.SZ,20190425,20181231,曲惠民,副董事长,0,0
3440,000426.SZ,20190430,20181231,杨大平,原监事会主席,104400,0
3441,000032.SZ,20190425,20181231,韦海东,副董事长,0,0
3442,000032.SZ,20190425,20181231,汪军民,独立董事,80000,0
3443,000025.SZ,20190402,20181231,刘海澄,监事,185300,0
3444,000032.SZ,20190425,20181231,江小军,独立董事,80000,0
3445,000025.SZ,20190402,20181231,丁辉,原董事；原总经理,913200,0
3446,000096.SZ,20190404,20181231,陈强,党委书记；工会主席；副总经理,896700,0
3447,000428.SZ,20190427,20181231,凌洁,监事,250000,0
3448,000020.SZ,20190430,20181231,徐锦文,独立董事,60000,0
3449,000020.SZ,20190430,20181231,张兆国,独立董事,60000,0
3450,000425.SZ,20190430,20181231,张守航,监事,1525800,0
3451,000059.SZ,20190420,20181231,费建民,副总经理,599500,0
3452,000059.SZ,20190420,20181231,姜欣,独立董事,64900,0
3453,000025.SZ,20190402,20181231,娄红,董事；财务总监,325000,0
3454,000032.SZ,20190425,20181231,宋晓风,独立董事,80000,0
3455,000059.SZ,20190420,20181231,高倚云,独立董事,64900,0
3456,000426.SZ,20190430,20181231,张旭东,董事,0,0
3457,000032.SZ,20190425,20181231,方泽南,董事,0,0
3458,000425.SZ,20190430,20181231,费广胜,董事会秘书,1752500,3618
3459,000425.SZ,20190430,20181231,周玮,独立董事,150000,0
3460,000096.SZ,20190404,20181231,李世标,董事,71400,0
3461,000025.SZ,20190402,20181231,张栋,独立董事,30000,0
3462,000025.SZ,20190402,20181231,陈华,原监事会主席,449000,0
3463,000059.SZ,20190420,20181231,赵显良,监事会主席,1340400,0
3464,000425.SZ,20190430,20181231,季东胜,监事,536400,0
3465,000059.SZ,20190420,20181231,徐竹林,副总经理,1359300,0
3466,000428.SZ,20190427,20181231,唐尚,监事,0,0
3467,000020.SZ,20190430,20181231,黄雁波,监事,0,0
3468,000025.SZ,20190402,20181231,陈阳升,监事,,0
3469,000025.SZ,20190402,20181231,郭晓东,监事会主席,85000,0
3470,000426.SZ,20190430,20181231,姜青梅,独立董事,150000,0
3471,000426.SZ,20190430,20181231,张斌,副总经理,150800,0
3472,000045.SZ,20190427,20181231,何祚文,独立董事,100000,0
3473,000157.SZ,20190330,20181231,黎建强,独立董事,120000,0
3474,000032.SZ,20190425,20181231,徐效臣,董事；总经理,818400,0
3475,000096.SZ,20190404,20181231,郭立邦,董事,71400,0
3476,000025.SZ,20190402,20181231,张正,监事,139300,0
3477,000428.SZ,20190427,20181231,吴冰颖,原监事,0,0
3478,000096.SZ,20190404,20181231,黄邦欣,副总经理,682900,0
3479,000426.SZ,20190430,20181231,张树成,原副总经理,69400,0
3480,000096.SZ,20190404,20181231,陈大龙,副董事长,19600,0
3481,000025.SZ,20190402,20181231,祁鹏,董事会秘书,523300,0
3482,000428.SZ,20190427,20181231,蒋利亚,董事长,0,0
3483,000036.SZ,20190430,20181231,刘战红,独立董事,80000,0
3484,000020.SZ,20190430,20181231,耿曲,监事,93000,0
3485,000020.SZ,20190430,20181231,陈琴,监事,120000,0
3486,000429.SZ,20190329,20181231,曹晓英,监事,474000,0
3487,000426.SZ,20190430,20181231,董永,董事；常务副总经理；财务总监,221800,40000
3488,000020.SZ,20190430,20181231,唐敢于,副总经理,360000,0
3489,000025.SZ,20190402,20181231,陈耿森,原董事,,0
3490,000157.SZ,20190330,20181231,刘桂良,独立董事,120000,0
3491,000157.SZ,20190330,20181231,赵嵩正,独立董事,120000,0
3492,000036.SZ,20190430,20181231,倪苏俏,董事,80000,563000
3493,000032.SZ,20190425,20181231,王平,监事,0,0
3494,000036.SZ,20190430,20181231,张淼洪,独立董事,80000,0
3495,000025.SZ,20190402,20181231,纪辉彬,原独立董事,50000,0
3496,000096.SZ,20190404,20181231,杨红宇,董事,71400,0
3497,000036.SZ,20190430,20181231,刘秀焰,独立董事,80000,0
3498,000096.SZ,20190404,20181231,刘全胜,原独立董事,32700,0
3499,000036.SZ,20190430,20181231,朱力,独立董事,80000,0
3500,000428.SZ,20190427,20181231,张超,独立董事,100000,0
3501,000096.SZ,20190404,20181231,王坚,监事会主席,71400,0
3502,000428.SZ,20190427,20181231,邓永平,副总经理,566200,0
3503,000036.SZ,20190430,20181231,黄小萍,监事会召集人,120000,0
3504,000096.SZ,20190404,20181231,彭斯琦,职工监事,28500,0
3505,000025.SZ,20190402,20181231,俞磊,董事,,0
3506,000488.SZ,20190330,20181231,李伟先,总经理,2000000,4800
3507,000157.SZ,20190330,20181231,熊焰明,副总裁,2000000,3103963
3508,000157.SZ,20190330,20181231,杜毅刚,副总裁,1400000,2310816
3509,000036.SZ,20190430,20181231,苏秦,副总经理；财务负责人,420000,485700
3510,000096.SZ,20190404,20181231,唐天云,独立董事,53300,0
3511,000036.SZ,20190430,20181231,陈善民,副总经理,320000,516600
3512,000036.SZ,20190430,20181231,黄欣,副总经理,510000,582000
3513,000032.SZ,20190425,20181231,姚远,监事,415900,0
3514,000157.SZ,20190330,20181231,何建明,监事,1700000,2086341
3515,000157.SZ,20190330,20181231,方明华,原副总裁,1700000,1995483
3516,000428.SZ,20190427,20181231,任晓波,常务副总经理,10200,0
3517,000157.SZ,20190330,20181231,黄群,原副总裁,1700000,2806229
