,ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
1656,300387.SZ,SZSE,王仁宗,王仁宗,罗亮,29179.7018,20070122,湖北,孝感市,www.forbon.com,hbforbon@forbon.com,256
1657,002905.SZ,SZSE,李晓文,李晓东,许斌彪,26880,20040301,广东,广州市,www.jycinema.com,ir@jycinema.com,4982
1658,300435.SZ,SZSE,章有虎,章有虎,周娟萍,37825.18,20060118,浙江,杭州市,www.zhongtaihangzhou.com,info@zhongtaichina.com;Juanping.zhou@zhongtaichina.com;zqb@zhongtaichina.com,473
1659,300732.SZ,SZSE,汤意,汤意,王国锋,19187.5842,20070822,河南,郑州市,www.hnrbi.com,hnrbi@hnrbi.com;wangguofeng@hnrbi.com;wangshipeng@hnrbi.com,1920
1660,002826.SZ,SZSE,高帆,高帆,许可,19321,20071229,西藏,拉萨市,www.emyy.cn,ir@ymky.com,377
1661,300540.SZ,SZSE,谢乐敏,谢乐敏,马继刚,12471,20080428,四川,成都市,www.chengduair.com,300540@shenlenggufen.com,270
1662,300666.SZ,SZSE,姚力军,Jie Pan,蒋云霞,21876,20050414,浙江,宁波市,www.kfmic.com,wenhui.li@kfmic.com;investor@kfmic.com,787
1663,300485.SZ,SZSE,马骉,马骉,王雪峰,48416.6,19990520,北京,北京市,www.ssyy.com.cn,ssyyzqb@ssyy.com.cn,512
1664,002902.SZ,SZSE,杨先进,李竞舟,王博,21000,20080625,广东,东莞市,www.mnc-tek.com,xiejibin@mnc-tek.com.cn;ir@mnc-tek.com.cn,2182
1665,002932.SZ,SZSE,陈莉莉,陈莉莉,周云,6658.5147,20080128,湖北,武汉市,www.mdeasydiagnosis.com,mdswdsh@163.com,433
1666,300278.SZ,SZSE,陈泽,陈泽,华家蓉,59718.3412,20030227,湖北,十堰市,www.hchd.com.cn,hchd@hchd.com.cn;kangbing@hchd.com.cn;hchd_zq@hchd.com.cn,1881
1667,300707.SZ,SZSE,张锡亮,方晓鲲,张一峰,15720,20080402,江苏,无锡市,www.vt-ind.com,boardsecretary@vt-ind.com,782
1668,300254.SZ,SZSE,赵群,钟海荣,俞俊贤,20830.8,20050323,山西,大同市,www.cy-pharm.com,stock@cy-pharm.com;xyy1934@163.com,1665
1669,300456.SZ,SZSE,杨云春,张云鹏,张阿斌,64189.858,20080515,北京,北京市,www.navgnss.com,zqb@navgnss.com;lb@navgnss.com;zhangabin@navgnss.com,640
1670,300198.SZ,SZSE,陈志江,陈志江,姚俊宾,103154.854,20030611,福建,泉州市,www.nachuan.com,nachuan@nachuan.com;yaojunbin@nachuan.com;wangqing@nachuan.com,850
1671,002770.SZ,SZSE,张清海,张枫华,张永立,109486.7797,20050120,河南,商丘市,www.kedidairy.com,wzyzhangyt@163.com;liuzili_zl@163.com,1565
1672,002670.SZ,SZSE,杜力,张巍,赵岑,193508.4653,19950817,广东,佛山市,www.gsfins.com,zqb@gsfins.com,2304
1673,002631.SZ,SZSE,汝继勇,汝继勇,何霞,66904.5772,20041202,江苏,苏州市,www.der.com.cn,der@der.com.cn;zbhexia@der.com.cn;zbyouxy@der.com.cn,3360
1674,300712.SZ,SZSE,林一文,林一文,卢庆议,18210.4,19940301,福建,福州市,www.fjyfdl.com,yfdb@fjyongfu.com,659
1675,300334.SZ,SZSE,李新民,范宁,展树华,30206.5356,20030521,天津,天津市,www.motimo.com,IR@motimo.com.cn,685
1676,300519.SZ,SZSE,王岳钧,王岳钧,蒋源洋,16000,19981118,浙江,绍兴市,www.xgpharma.com,xgpharma@163.com;xgpharma@126.com,317
1677,300750.SZ,SZSE,周佳,周佳,蒋理,220839.97,20111216,福建,宁德市,www.catlbattery.com,CATL-IR@catlbattery.com,24875
1678,300528.SZ,SZSE,蒋小平,杨抒,赖业军,37260.8054,20051118,江苏,南京市,www.omnijoi.com,board@omnijoi.com;yuqiang@omnijoi.com;laiyejun@omnijoi.com,1641
1679,300404.SZ,SZSE,王廷春,王廷春,韦芳群,17334.2,20020929,广东,广州市,www.gzboji.com,board@gzboji.com,616
1680,002611.SZ,SZSE,唐灼林,邱业致,周文辉,154512.6957,19961209,广东,佛山市,www.df-global.cn,ir@vmtdf.com,2199
1681,002623.SZ,SZSE,林金锡,林金汉,刘芹,16000,20060911,江苏,常州市,www.czamd.com,lq@czamd.com,788
1682,002772.SZ,SZSE,陶军,刘亮,高博书,36769.8409,20051118,甘肃,天水市,www.tszxjy.cn,gstszxjy@163.com,3881
1683,002923.SZ,SZSE,刘杰,刘杰,曾勇,18541.95,19991230,广东,珠海市,www.rdpharma.cn,rd@rdpharma.cn,1152
1684,002747.SZ,SZSE,吴波,吴波,袁琴,84071.8816,20020226,江苏,南京市,www.estun.com,zqb@estun.com,1779
1685,002650.SZ,SZSE,杨旭东,李红霞,张雷,115200,19960803,湖南,长沙市,www.jiajiagroup.com,dm@jiajiagroup.com,1394
1686,300508.SZ,SZSE,汤同奎,郑之开,刘明洲,9091.2,20070604,上海,上海市,www.weihong.com.cn,weihongzq@weihong.com.cn;liumingzhou@weihong.com.cn;heyanyan@weihong.com.cn,615
1687,300290.SZ,SZSE,何任晖,何任晖,张羽,55375.6711,20051118,辽宁,沈阳市,www.bringspring.com,zqtz@bringspring.com,783
1688,002420.SZ,SZSE,熊海涛,徐建新,叶昌焱,40100,19970912,广东,广州市,www.echom.com,zhengquan@echom.com,4691
1689,002913.SZ,SZSE,程涌,贺波,贺梓修,14786.8152,20080521,湖南,益阳市,www.askpcb.com,askpcb@askpcb.com;hezx@askpcb.com;fin@askpcb.com,3660
1690,300365.SZ,SZSE,方文,方文,陈显龙,60583.8969,20001123,北京,北京市,www.ieforever.com,irm@ieforever.com,1136
1691,300806.SZ,SZSE,金闯,金爱军,袁文雄,11683.8879,20060621,江苏,宿迁市,www.sidike.com,yuanwenxiong@sidike.com,952
1692,300425.SZ,SZSE,朱子君,文世平,王哲晓,67607.2346,20020524,四川,成都市,www.scimee.com,wzx@scimee.com;jiaj@scimee.com,1570
1693,002628.SZ,SZSE,刘峙宏,孙旭军,李志刚,76221.6215,19880528,四川,成都市,www.cdlq.com,zqb@cdlq.com,626
1694,300790.SZ,SZSE,张品光,金永红,陈天富,11428.6247,20110906,广东,东莞市,www.ytot.cn,chentianfu@ytot.cn;tzb-1@ytot.cn,1729
1695,002768.SZ,SZSE,王爱国,王爱国,王爱国,27125,20001222,山东,青岛市,www.qdgon.com,SI@qdgon.com,2209
1696,300595.SZ,SZSE,陶悦群,陶悦群,施贤梅,40463.868,20001026,安徽,合肥市,www.orthok.cn,autekchina@126.com;autekcfo@126.com,898
1697,002890.SZ,SZSE,柳秋杰,柳秋杰,刘志鸿,6667,19990120,山东,烟台市,www.sdhynj.net,hynjzq@126.com;lzhhongyu@126.com;sdhy_cwgxn@126.com,628
1698,002823.SZ,SZSE,张浩宇,张浩宇,秦蓉,28937.2016,20090505,广东,深圳市,www.kaizhong.com,lilian.qin@kaizhong.com;dmb@kaizhong.com,4721
1699,300535.SZ,SZSE,严建林,严建林,李红,10393.7993,20031113,四川,成都市,www.dowellchem.cn,dowell@dowellchem.cn,479
1700,002517.SZ,SZSE,陈永聪,陈永聪,骞军法,215251.7634,20000103,福建,泉州市,www.kingnet.com,dm@kingnet.com,1345
1701,002803.SZ,SZSE,庄浩,张和平,龚红鹰,22259.3699,20031224,福建,厦门市,www.jihong.cc,ipo@jihong.cc;xuwx@jihong.cc;ghy@jihong.cc,2427
1702,300461.SZ,SZSE,钱承林,张玉龙,陈弢,12164.238,20030709,浙江,嘉兴市,www.tanac.com.cn,securities@tanac.com.cn,916
1703,002719.SZ,SZSE,李勇,李刚,姚雪,17413.9457,20021230,新疆,昌吉回族自治州,www.maiquer.com,bod@maiquer.com;wanglinbin@maiquer.com,1974
1704,300209.SZ,SZSE,陈进,薛扬,薛冉冉,42616.968,20000525,江苏,南京市,www.tiza.com.cn,tianze@tiza.com.cn;xue_rr@tiza.com.cn;dudan@tiza.com.cn,1163
1705,002454.SZ,SZSE,陈焕雄,纪安康,陈睿,62858.16,20020604,上海,上海市,www.shsongz.com.cn,shstock@shsongz.com.cn;chenrui@shsongz.com;chenfuquan@shsongz.com,3734
1706,002891.SZ,SZSE,郝忠礼,郝忠礼,史宇,17000.835,20020118,山东,烟台市,www.wanpy.com.cn,shiy@wanpy.com.cn;houyw@wanpy.com.cn,2525
1707,002577.SZ,SZSE,曾浩,曾浩,谢海波,28288,20020805,广东,深圳市,www.rapoo.com,board@rapoo.com,900
1708,300582.SZ,SZSE,Guichao Hua,F Marshall Miles,贾佩贤,19800,20070905,浙江,杭州市,www.cn.inventronics-co.com,sc@inventronics-co.com,1042
1709,002412.SZ,SZSE,刘令安,刘正清,罗永青,50320,19980121,湖南,益阳市,www.hansenzy.com,office@hansenzy.com,1924
1710,002908.SZ,SZSE,虢晓彬,虢晓彬,陈曲,20086.215,19990813,广东,广州市,www.e-tecsun.com,stock@e-tecsun.net,876
1711,002937.SZ,SZSE,张忠良,陈松杰,周顺松,29440,20011227,浙江,宁波市,www.zxec.com,sunrise001@zxec.com;limengliang@zxec.com,2985
1712,300258.SZ,SZSE,夏汉关,夏汉关,董义,40500,19921209,江苏,泰州市,www.ppforging.com,ppf@ppforging.com;dongyi@ppforging.com;tianhy@ppforging.com,1700
1713,002956.SZ,SZSE,谢庆奎,谢庆奎,谢金菱,8000,20010801,广西,桂林市,www.seamild.com.cn,ximai@seamild.com.cn;hejp@seamild.com.cn,2012
1714,300822.SZ,SZSE,肖萍,肖萍,李海俭,8000,20100514,广东,深圳市,www.szbtk.com,btkcw01@bestekgroup.cn,1289
1715,300214.SZ,SZSE,彭国锋,彭国锋,田志龙,42581.2614,20031226,山东,潍坊市,www.rikechem.com,rikechem@rikechem.com;tianzhilong@rikechem.com,811
1716,300533.SZ,SZSE,刘和国,刘和国,章国俊,10078.12,20080121,广东,深圳市,www.q1.com,zqb@szgla.com,619
1717,002832.SZ,SZSE,谢秉政,申金冬,陈阳,30827.63,20030102,广东,广州市,www.biemlf.com,investor@biemlf.com,2294
1718,300538.SZ,SZSE,邵羽南,华青翠,李涛,15162.9768,20021225,广东,深圳市,www.tongyiplastic.com,tongyizq@tongyiplastic.com,201
1719,300692.SZ,SZSE,张伯中,宋永莲,胡新权,16000.5,20111214,安徽,合肥市,www.ahzhhb.cn,zhhb@ahzhhb.cn;583932841@qq.com,432
1720,300798.SZ,SZSE,赵卫国,赵卫国,肖卫兵,41774.8945,19990120,江苏,泰州市,www.jinjidyes.com,xiaoweibing@jinjidyes.com,733
1721,300611.SZ,SZSE,章碧鸿,刘小洪,章夏巍,17895.055,20020516,浙江,绍兴市,www.china-springs.com,xiawei.zhang@china-springs.com;yuqi.liang@china-springs.com,1052
1722,002959.SZ,SZSE,李一峰,李一峰,刘奎,12000,20060316,广东,佛山市,www.bears.com.cn,xxdq01@bears.com.cn,2564
1723,300635.SZ,SZSE,吴君晔,王胜,黄曦仪,13633.4,20000808,广东,广州市,www.sino-daan.com,heiyiwong@163.com;179178271@qq.com;admin@gddaan.com;dadb@gddaan.com,2778
1724,300269.SZ,SZSE,刘虎军,刘虎军,王峰,59158.7831,20030414,广东,深圳市,www.lcjh.com,dm@lcjh.com,3576
1725,002792.SZ,SZSE,吴中林,时桂清,段铸,33784.02,19961216,广东,中山市,www.tycc.cn,zqb@tycc.cn,2450
1726,300699.SZ,SZSE,陈亮,卢钊钧,王颖超,51835,19920205,山东,威海市,www.gwcfc.com,info@gwcfc.cn,1514
1727,002822.SZ,SZSE,庄重,庄展诺,于桂添,68331.6991,19940429,广东,深圳市,www.zhongzhuang.com,zhengquan@zhongzhuang.com;yuguitian@zhongzhuang.com;chenlin@zhongzhuang.com,974
1728,002968.SZ,SZSE,王宣,李茂顺,翁家林,7164.2667,19981210,重庆,重庆市,www.dzwy.com,wengjl@dzwy.com,11808
1729,002892.SZ,SZSE,聂鹏举,聂鹏举,李伟,14212,20100908,湖南,永州市,www.kelimotor.com,stock@kelimotor.com,2372
1730,300326.SZ,SZSE,袁征,袁征,丁魁,72297.6333,20050331,上海,上海市,www.kineticmedinc.com.cn,KMC@shkmc.com.cn;mengchensun@shkmc.com.cn,711
1731,300619.SZ,SZSE,张启发,张启发,熊仁峰,7468,20020129,广东,佛山市,www.goldenyh.com,xiongrenfeng@chinagmk.com;heweiqian@chinagmk.com,709
1732,002739.SZ,SZSE,张霖,曾茂军,王会武,207842.8288,20050120,北京,北京市,www.wandafilm.com,wandafilm-ir@wanda.com.cn,18036
1733,300594.SZ,SZSE,李敬茂,万晓阳,王涛,8890.67,20000407,山东,济南市,www.longertek.com,zhengquan@longertek.com;wt@longertek.com;fengweiwei@longertek.com,628
1734,300511.SZ,SZSE,杨勇萍,余荣琳,顾永康,42923.9925,19971208,上海,上海市,www.xuerong.com,xrtz@xuerong.com;guyongkang@xuerong.com,1715
1735,300589.SZ,SZSE,晏志清,晏志清,龚雪华,20280.78,20030121,广东,中山市,www.jianglong.cn,gong.xuehua@jianglong.cn;hu.yueqin@jianglong.cn,731
1736,002782.SZ,SZSE,肖铿,肖铿,伍春霞,42600,20040301,广东,深圳市,www.clickele.com,invest@clickele.com,3355
1737,300805.SZ,SZSE,梁定郊,黄勇,刘颖,42323,20100210,广东,广州市,www.brandmax.com.cn,ir@brandmax.com.cn,15122
1738,002973.SZ,SZSE,郭倍华,刘少云,陈春霞,40866,20011127,广东,广州市,www.gzqiaoyin.com,zhengquanbu@gzqiaoyin.com,34148
1739,300394.SZ,SZSE,邹支农,欧洋,陈凯荣,19890.191,20050720,江苏,苏州市,www.tfcsz.com,zhengquan@tfcsz.com;china@tfcsz.com,1490
1740,300813.SZ,SZSE,叶大林,叶大林,叶星月,5197,20020108,浙江,杭州市,www.tailingood.com,tailin@tailingood.com,525
1741,002558.SZ,SZSE,刘伟,刘伟,屈发兵,202437.9932,19970722,重庆,重庆市,www.ga-me.com,ir@ztgame.com,2267
1742,300429.SZ,SZSE,钱晓春,李军,倪寅森,51525.3388,19971122,江苏,常州市,www.tronly.com,ir@tronly.com,1110
1743,002607.SZ,SZSE,王振东,王振东,桂红植,616739.9389,19990825,安徽,芜湖市,www.offcn.com,board@yaxia.com;ir@offcn.com,30790
1744,300629.SZ,SZSE,王刚,王刚,颜仁仲,12125.5773,19981209,广东,佛山市,www.king-strong.com,investor@king-strong.com,342
1745,300522.SZ,SZSE,吕仕铭,陈今,王岩,12098.1,20011211,江苏,苏州市,www.smcolor.com.cn,smkj@smcolor.com.cn;tony.wang@smcolor.com.cn;min.zhang@smcolor.com.cn,258
1746,300207.SZ,SZSE,王威,王威,曾玓,156913.5331,19971209,广东,深圳市,www.sunwoda.com,huangying@sunwoda.com;sunwoda@sunwoda.com;zengdi@sunwoda.com,20676
1747,300510.SZ,SZSE,魏庆辉,魏庆辉,赵红云,88288.4984,20061019,吉林,长春市,www.jljgdq.cn,jilinjinguan@163.com,1604
1748,300625.SZ,SZSE,张宇涛,张宇涛,颜新元,28000,20100519,广东,广州市,www.pak.com.cn,info@pak.com.cn,4822
1749,002919.SZ,SZSE,陈勤发,陈勤发,陈东松,12213.5745,19941214,广东,汕头市,www.mingchen.com.cn,stock@mingchen.com.cn,1154
1750,002811.SZ,SZSE,郑忠,郑忠,王小颖,18000.2965,19941226,广东,深圳市,www.atgcn.com,atg@atgcn.com,1692
1751,300527.SZ,SZSE,余皓,唐勇,刘树梁,91380.8115,20071227,湖北,武汉市,www.china-huazhou.com,zgb@harzone.com.cn;army03011184@163.com,1555
1752,002860.SZ,SZSE,楼月根,楼勇伟,陆群峰,11716.802,20020515,浙江,杭州市,www.hzstarshuaier.com,zq@hzstarshuaier.com,774
1753,300436.SZ,SZSE,李国平,陈迎,牛妞,14000,20010628,福建,宁德市,www.cosunter.com,niuniu@cosunter.com;wangq@cosunter.com,832
1754,002439.SZ,SZSE,王佳,王佳,姜朋,89670.1866,19960624,北京,北京市,www.venustech.com.cn,ir_contacts@venustech.com.cn,3863
1755,002713.SZ,SZSE,陈辉,杨劲,管哲,41953.698,19961128,北京,北京市,www.dyrs.cn,dyrs@dyrs.com.cn,7081
1756,300539.SZ,SZSE,胡志军,胡志军,胡建锋,21998.2099,20010709,浙江,宁波市,www.mouldcenter.com,suhua@mouldcenter.com;zhengquanbu@mouldcenter.com;samuelhu@mouldcenter.com,1249
1757,300731.SZ,SZSE,周东,周东,梁媛,12486.6547,20080110,广东,深圳市,www.cotran.cn,tzh@szcotran.com,374
1758,002647.SZ,SZSE,王石山,王石山,霍东,55993.665,19980724,浙江,绍兴市,www.rendongholdings.com,PR@mesonft.com;huod@rendongholdings.com;jiah@rendongholdings.com,340
1759,002402.SZ,SZSE,刘建伟,刘建伟,罗珊珊,90986.8033,20000112,广东,深圳市,www.szhittech.com,het@szhittech.com,3762
1760,300748.SZ,SZSE,蔡报贵,蔡报贵,鹿明,41342.4188,20080819,江西,赣州市,www.jlmag.com.cn,jlmag_info@jlmag.com.cn,1983
1761,300483.SZ,SZSE,吴海林,吴海林,吴茌帏,12321.9968,20030108,上海,上海市,www.worthgarden.com,worthgarden@worthgarden.com;hailin@worthgarden.com;Jackwu@worthgarden.com,261
1762,002757.SZ,SZSE,詹谏醒,詹任宁,杨建林,19699.5362,19960503,广东,东莞市,www.nanxing.com.cn,investor@nanxing.com.cn,1375
1763,002884.SZ,SZSE,王海波,王海波,刘子庚,19454.7916,19930515,广东,阳江市,www.lingxiao.com.cn,LX7236@126.COM,1038
1764,300155.SZ,SZSE,张波,张波,黄伟宁,54337.0602,20041229,广东,广州市,www.anjubao.com,anjubao@anjubao.net;huangwn@anjubao.net;weiming_l@anjubao.net,1307
1765,300285.SZ,SZSE,张曦,张兵,许少梅,96334.1059,20050421,山东,东营市,www.sinocera.cn,sinocera@sinocera.cn;xushaomei@sinocera.cn;zhaohongyan@sinocera.cn,2526
1766,002835.SZ,SZSE,郭立志,郭立志,谷宁,22093.7059,20041222,广东,深圳市,www.tvt.net.cn,dongmiyhp@tvt.net.cn,902
1767,300171.SZ,SZSE,郑效东,郑效东,王艳,62833.704,19931225,上海,上海市,www.tofflon.com,dfl@tofflon.com,2547
1768,002560.SZ,SZSE,马红菊,曲洪普,张治中,44385.6103,20020326,河南,洛阳市,www.hntddl.com,hntddlzqb@163.com,579
1769,300115.SZ,SZSE,陈奇星,陈小硕,胡宇龙,90986.0262,20010717,广东,深圳市,www.ewpt.cn,IR@ewpt.cn,24159
1770,002724.SZ,SZSE,周明杰,周明杰,唐小芬,72000,19950811,广东,深圳市,www.haiyangwang.com,ok@oceansking.com.cn;zhuly@oceansking.com,2621
1771,300534.SZ,SZSE,康海军,康永红,元勤辉,30334.5,20020603,甘肃,兰州市,www.lsrfzy.com,lsrfzq@163.com;shbxue@163.com,260
1772,002867.SZ,SZSE,周宗文,周宗文,何小林,73090.5188,20071015,广东,深圳市,www.chowtaiseng.com,szchowtaiseng@126.com,3003
1773,300640.SZ,SZSE,吴体芳,吴体芳,冯文婷,22086.4,19950708,福建,福州市,www.fz-profit.com,board@fz-profit.com,300
1774,300351.SZ,SZSE,范纪军,范正军,余文震,38364.1857,19900319,浙江,台州市,www.yonggui.com,yonggui@yonggui.com,2664
1775,002583.SZ,SZSE,陈清州,陈清州,周炎,183957.3991,19930511,广东,深圳市,www.hytera.com,stock@hytera.com;zhiyong.tian@hytera.com,8436
1776,002758.SZ,SZSE,汪路平,钱木水,金鼎,21014.3883,19990816,浙江,绍兴市,www.sxhtyy.net,sxhtyy@sxhtyy.net;htyygf@163.com;jinding@znjtgf.com;zl@znjtgf.com,1042
1777,002859.SZ,SZSE,方隽云,方隽云,张君刚,25847,20010409,浙江,湖州市,www.jmkj.com,jm001506@zjjm.cn;002859@zjjm.cn;jm001450@zjjm.cn,2204
1778,002543.SZ,SZSE,叶远璋,卢宇聪,卢宇凡,74360,20031229,广东,佛山市,www.vanward.com,vw@vanward.com,5449
1779,300607.SZ,SZSE,吴丰礼,吴丰礼,全衡,14793.4337,20070601,广东,东莞市,www.topstarltd.com,topstar@topstarltd.com,1718
1780,300301.SZ,SZSE,王敏,刘志刚,江玮,79010.8769,20050530,广东,深圳市,www.cfled.com,ir@cfled.com;liujing@cfled.com;jw@cfled.com,4487
1781,002431.SZ,SZSE,林从孝,林从孝,陈思思,148698.545,19930921,河南,郑州市,www.palm-la.com,002431@palm-la.com,1557
1782,002732.SZ,SZSE,黄宣,冯立科,李春锋,15735,20021230,广东,广州市,www.yantangmilk.com,master@ytdairy.com,1422
1783,002955.SZ,SZSE,邢修青,王京,孙晓蔷,13909.0854,20100528,北京,北京市,www.honghe-tech.com,dongban@honghe-tech.com,2640
1784,300817.SZ,SZSE,周引春,周引春,浦四金,8422,20000815,浙江,嘉兴市,www.sf-bearing.com,pusijin@sf-bearing.com,867
1785,300385.SZ,SZSE,杨建平,杨建平,汪崇标,20821.6208,20010212,江苏,无锡市,www.cecm.com.cn,zqsw@cecm.com.cn,581
1786,300733.SZ,SZSE,魏晓林,魏晓林,杨浩,16000,19990930,四川,成都市,www.xlqp.com,xlqp@xlqp.com;Yanghao@xlqp.com;hexinzhu@xlqp.com,1952
1787,002648.SZ,SZSE,杨卫东,杨卫东,沈晓炜,106570.5806,20050803,浙江,嘉兴市,www.satlpec.com,satlpec@weixing.com.cn,2125
1788,002885.SZ,SZSE,张立品,鞠万金,窦晓月,18000,19960625,广东,深圳市,www.everrise.net,szjqh@everrise.net;caowzh@everrise.net,3154
1789,300632.SZ,SZSE,林瑞梅,林文坤,张金燕,18298.2997,19941207,福建,厦门市,,gp@gpelec.cn;zhangjy@gpelec.cn;zhanqr@gpelec.cn,1224
1790,300308.SZ,SZSE,王伟修,刘圣,王军,71316.5136,20050627,山东,烟台市,www.zj-innolight.com,info@zhongji.cc;zhongji300308@zhongji.cc,2418
1791,002619.SZ,SZSE,王双义,王双义,李斐,184489.6231,20010626,浙江,金华市,www.egls.cn,ir@egls.cn,371
1792,002640.SZ,SZSE,徐佳东,徐佳东,徐佳东,155804.133,20030307,山西,太原市,www.kjtbao.com,zhx@kjtbao.com,6641
1793,002708.SZ,SZSE,李树华,吴朝阳,沈霞,46886.1076,19950422,江苏,常州市,www.nrb.com.cn,bearing@nrb.com.cn;sx@nrb.com.cn,2988
1794,002665.SZ,SZSE,黄文佳,高峰,张保源,253872.0737,20010706,北京,北京市,www.sh-ihw.com,shouhang@sh-inw.com;byzhang@sh-ihw.com;syan@sh-ihw.com,962
1795,300378.SZ,SZSE,孙蔼彬,叶子祯,张苑逸,26594.9953,20011226,上海,上海市,www.digiwin.com.cn,digiwin-zhengquan@digiwin.com,3608
1796,300763.SZ,SZSE,王一鸣,王一鸣,张婵,7999.9952,20050909,浙江,宁波市,www.ginlong.com,ir@ginlong.com,652
1797,002729.SZ,SZSE,杨力,杨力,马志容,6668,19920523,福建,厦门市,www.hollyfuse.com,securities@hollyfuse.com,573
1798,300422.SZ,SZSE,宋海农,宋海农,宋海农,35583.525,19990413,广西,南宁市,www.bossco.cc,bskdb@bossco.cc;chengzx@bossco.cc,2858
1799,300795.SZ,SZSE,潘建军,方欢胜,姚宗宪,10016.4,20100630,浙江,杭州市,www.meorient.com,zhengquan@meorient.com,526
1800,300628.SZ,SZSE,陈智松,张联昌,张惠荣,59946.6,20011105,福建,厦门市,www.yealink.com,zhengquan@yealink.com,842
1801,300518.SZ,SZSE,陈湧锐,于明剑,李衍钢,9334,20061228,广东,深圳市,www.gamexun.com,sxd@gamexun.com,247
1802,300676.SZ,SZSE,尹烨,尹烨,徐茜,40010,20100709,广东,深圳市,www.bgi.com,ir@bgi.com,3150
1803,002810.SZ,SZSE,毕心德,毕于东,毕松羚,19029.696,19921207,山东,淄博市,www.sdhead.com,hdzqb@sdhead.com,1052
1804,002645.SZ,SZSE,胡士勇,胡品龙,朱大勇,46287.3491,20040819,江苏,无锡市,www.hhyyjx.net,hhkj@hhyyjx.com;hhkjltd@126.com,1570
1805,300520.SZ,SZSE,董永东,董永东,储士升,25038.4762,20001106,安徽,合肥市,www.kdgcsoft.com,zhengquanbu@ustcsoft.com,2883
1806,002671.SZ,SZSE,付波,付波,阎磊,47244.1974,20000822,山东,淄博市,www.lq-pipe.cn,longquangd@163.com;longquan_yl@163.com;zbbszxd@sohu.com;longquan_zsc@163.com,1090
1807,002781.SZ,SZSE,余少雄,余少雄,何定涛,22500,19950512,广东,深圳市,www.qxzs.com,ir@qxholding.com,1551
1808,300227.SZ,SZSE,侯若洪,侯若洪,张洪宇,24999.4674,20051025,广东,深圳市,www.sunshine-laser.com,info@sunshine-laser.com,1176
1809,300431.SZ,SZSE,冯鑫,冯鑫,冯鑫,32952.4513,20070118,北京,北京市,www.baofeng.com,IR@baofeng.com,651
1810,300769.SZ,SZSE,吉学文,孔令涌,王正航,4274.5652,20070125,广东,深圳市,www.dynanonic.com,ir@dynanonic.com,862
1811,300705.SZ,SZSE,朱志宏,郑霞辉,李敏,23468,20010119,湖南,长沙市,www.hnjiudian.com,jiudianzhiyao@163.com,862
1812,002620.SZ,SZSE,胡正富,胡正富,陈延,37863,19920818,广东,深圳市,www.sz-ruihe.com,ruihe@sz-ruihe.com;zqb@sz-ruihe.com,676
1813,300488.SZ,SZSE,陈尔容,陈子彦,陈子怡,16709.2123,19970717,浙江,嘉兴市,www.esttools.com,pr@esttools.com;jinqiu.hu@esttools.com,683
1814,300251.SZ,SZSE,王长田,王长田,侯俊,293360.8432,20000424,北京,北京市,www.ewang.com,ir@ewang.com,376
1815,300248.SZ,SZSE,杨维国,杨维国,赵璇,48109.2495,20000425,河南,郑州市,www.newcapec.com.cn,zqswb@newcapec.net;zhaoxin@newcapec.net;zhaoxuan@newcapec.net,2172
1816,300623.SZ,SZSE,黄善兵,黄善兵,沈欣欣,30524.9337,19950329,江苏,南通市,www.jjwdz.com,jj@jjwdz.com;zhangjiaquan1188@163.com;jjmhxx@163.com,874
1817,002893.SZ,SZSE,赵一波,李赫,谢凌宇,15974.92,20021212,北京,北京市,www.huatongreli.com,htrl@huatongreli.com,1666
1818,300201.SZ,SZSE,丁剑平,尹亚平,栗沛思,104092.1518,20050321,江苏,徐州市,www.xzhlz.com,hlzzqb@xzhlz.com;chy@xzhlz.com,1306
1819,300698.SZ,SZSE,张禾阳,韦练,冯宇,13400,19970128,浙江,杭州市,www.wanma-tech.cn,WangLina@wanma-tech.cn;icoco8891@126.com;yinuo418@126.com,538
1820,300486.SZ,SZSE,王永红,王永红,张新海,18067.0836,19951214,山西,太原市,www.omhgroup.com,sec@omhgroup.com;huchenyang@omhgroup.com,570
1821,002655.SZ,SZSE,谢冠宏,傅爱善,王永刚,36000,20010410,山东,潍坊市,www.gettopacoustic.com,gettop@gettopacoustic.com,3145
1822,300438.SZ,SZSE,夏信德,夏信德,鲁宏力,28115.1873,20010118,广东,广州市,www.greatpower.net,info@greatpower.net;lxl@greatpower.net,5795
1823,300663.SZ,SZSE,王安京,王安京,周旭红,30042.5156,19991201,北京,北京市,www.csii.com.cn,investor@csii.com.cn,3477
1824,300320.SZ,SZSE,钱振宇,钱振宇,胡蕴新,60123.4191,19980410,江苏,无锡市,www.haida.cn,haida@haida.cn,2002
1825,002820.SZ,SZSE,吴宏,李铭祥,黄靓雅,20480,19940920,天津,天津市,www.gfx.com.cn,qiaolu@gfxfood.com;guifaxiang@gfxfood.com;huangjingya@gfxfood.com,1034
1826,002584.SZ,SZSE,黄伟鹏,黄少群,邬军晖,58521.6422,19940719,广东,汕头市,www.xlhg.com,xlhg@xlhg.cn;wujh@xilongs.com;mojiao@xilongs.com,1405
1827,300384.SZ,SZSE,刘迪,刘迪,张碧华,31920.5969,19991012,北京,北京市,www.slhpcn.com,slhp@slhpcn.com;zbh@slhpcn.com;yyc@slhpcn.com,208
